reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,12473328,56,24/25,2025-04-26,inverness-caledonian-thistle,arbroath,events_raw_normaltime,finished,finished,3.0,0.0
matched,12473330,56,24/25,2025-05-03,stenhousemuir,dumbarton,events_raw_normaltime,finished,finished,2.0,1.0
matched,12473331,56,24/25,2025-05-03,annan-athletic,cove-rangers,events_raw_normaltime,finished,finished,2.0,4.0
matched,12473333,56,24/25,2025-05-03,montrose,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,2.0
matched,12473334,56,24/25,2025-05-03,arbroath,queen-of-the-south,events_raw_normaltime,finished,finished,1.0,1.0
matched,12473335,56,24/25,2025-04-26,queen-of-the-south,stenhousemuir,events_raw_normaltime,finished,finished,2.0,0.0
matched,12473336,56,24/25,2025-04-26,cove-rangers,kelty-hearts-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12473337,56,24/25,2025-05-03,kelty-hearts-fc,alloa-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476452,57,24/25,2025-05-03,east-fife,elgin-city,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476453,57,24/25,2025-05-03,clyde-fc,peterhead,events_raw_normaltime,finished,finished,6.0,1.0
matched,12476454,57,24/25,2025-04-26,elgin-city,stranraer,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476455,57,24/25,2025-04-26,stirling-albion,clyde-fc,events_raw_normaltime,finished,finished,1.0,4.0
matched,12476457,57,24/25,2025-04-26,edinburgh-city-fc,forfar-athletic,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476458,57,24/25,2025-04-26,bonnyrigg-rose,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476459,57,24/25,2025-04-26,peterhead,east-fife,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476460,57,24/25,2025-04-19,forfar-athletic,bonnyrigg-rose,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476461,57,24/25,2025-04-19,stranraer,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476462,57,24/25,2025-04-19,the-spartans-fc,clyde-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476463,57,24/25,2025-04-19,elgin-city,peterhead,events_raw_normaltime,finished,finished,4.0,0.0
matched,12476464,57,24/25,2025-04-12,stirling-albion,stranraer,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476465,57,24/25,2025-04-12,bonnyrigg-rose,east-fife,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476466,57,24/25,2025-04-19,east-fife,stirling-albion,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476467,57,24/25,2025-04-12,peterhead,the-spartans-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476468,57,24/25,2025-04-12,edinburgh-city-fc,elgin-city,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476469,57,24/25,2025-04-05,peterhead,bonnyrigg-rose,events_raw_normaltime,finished,finished,5.0,0.0
matched,12476470,57,24/25,2025-04-05,the-spartans-fc,stranraer,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476471,57,24/25,2025-04-05,elgin-city,stirling-albion,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476472,57,24/25,2025-04-12,clyde-fc,forfar-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476473,57,24/25,2025-04-05,forfar-athletic,east-fife,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476474,57,24/25,2025-03-29,east-fife,the-spartans-fc,events_raw_normaltime,finished,finished,4.0,2.0
matched,12476475,57,24/25,2025-04-05,edinburgh-city-fc,clyde-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476476,57,24/25,2025-03-29,stranraer,clyde-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476477,57,24/25,2025-03-29,stirling-albion,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476478,57,24/25,2025-03-22,the-spartans-fc,elgin-city,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476479,57,24/25,2025-03-29,bonnyrigg-rose,elgin-city,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476480,57,24/25,2025-03-29,forfar-athletic,peterhead,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476481,57,24/25,2025-03-22,stranraer,forfar-athletic,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476482,57,24/25,2025-03-22,stirling-albion,peterhead,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476483,57,24/25,2025-03-22,edinburgh-city-fc,east-fife,events_raw_normaltime,finished,finished,5.0,2.0
matched,12476484,57,24/25,2025-03-22,clyde-fc,bonnyrigg-rose,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476485,57,24/25,2025-03-15,peterhead,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476486,57,24/25,2025-03-15,elgin-city,clyde-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476487,57,24/25,2025-03-15,forfar-athletic,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476488,57,24/25,2025-03-15,east-fife,stranraer,events_raw_normaltime,finished,finished,0.0,3.0
matched,12476489,57,24/25,2025-03-08,the-spartans-fc,stirling-albion,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476490,57,24/25,2025-03-08,clyde-fc,east-fife,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476491,57,24/25,2025-03-08,elgin-city,forfar-athletic,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476492,57,24/25,2025-03-08,bonnyrigg-rose,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476493,57,24/25,2025-03-08,stranraer,peterhead,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476494,57,24/25,2025-03-15,bonnyrigg-rose,stirling-albion,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476495,57,24/25,2025-03-01,the-spartans-fc,bonnyrigg-rose,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476496,57,24/25,2025-03-01,stirling-albion,east-fife,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476497,57,24/25,2025-03-01,peterhead,elgin-city,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476498,57,24/25,2025-03-01,forfar-athletic,clyde-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476499,57,24/25,2025-03-01,edinburgh-city-fc,stranraer,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476500,57,24/25,2025-02-22,elgin-city,edinburgh-city-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476501,57,24/25,2025-02-22,stranraer,stirling-albion,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476502,57,24/25,2025-02-22,east-fife,peterhead,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476504,57,24/25,2025-02-22,clyde-fc,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476505,57,24/25,2025-02-22,bonnyrigg-rose,forfar-athletic,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476506,57,24/25,2025-02-15,east-fife,bonnyrigg-rose,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476507,57,24/25,2025-02-15,stranraer,elgin-city,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476508,57,24/25,2025-02-15,stirling-albion,forfar-athletic,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476509,57,24/25,2025-02-15,peterhead,clyde-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476510,57,24/25,2025-02-15,edinburgh-city-fc,the-spartans-fc,events_raw_normaltime,finished,finished,5.0,0.0
matched,12476511,57,24/25,2025-02-08,stirling-albion,elgin-city,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476512,57,24/25,2025-02-08,the-spartans-fc,east-fife,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476513,57,24/25,2025-02-08,bonnyrigg-rose,peterhead,events_raw_normaltime,finished,finished,3.0,4.0
matched,12476514,57,24/25,2025-02-01,peterhead,forfar-athletic,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476515,57,24/25,2025-02-01,elgin-city,east-fife,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476516,57,24/25,2025-02-08,forfar-athletic,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476517,57,24/25,2025-02-08,clyde-fc,stranraer,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476518,57,24/25,2025-02-01,stranraer,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476519,57,24/25,2025-01-25,the-spartans-fc,peterhead,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476520,57,24/25,2025-02-01,bonnyrigg-rose,clyde-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476521,57,24/25,2025-02-01,edinburgh-city-fc,stirling-albion,events_raw_normaltime,finished,finished,4.0,3.0
matched,12476522,57,24/25,2025-01-25,stirling-albion,bonnyrigg-rose,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476523,57,24/25,2025-01-25,east-fife,edinburgh-city-fc,events_raw_normaltime,finished,finished,4.0,1.0
matched,12476524,57,24/25,2025-01-25,forfar-athletic,stranraer,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476525,57,24/25,2025-01-25,clyde-fc,elgin-city,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476526,57,24/25,2025-02-25,the-spartans-fc,forfar-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476529,57,24/25,2025-01-18,peterhead,stirling-albion,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476531,57,24/25,2025-01-17,clyde-fc,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476533,57,24/25,2025-01-11,forfar-athletic,elgin-city,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476538,57,24/25,2025-01-18,stranraer,east-fife,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476539,57,24/25,2025-01-04,edinburgh-city-fc,bonnyrigg-rose,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476541,57,24/25,2025-01-11,east-fife,clyde-fc,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476544,57,24/25,2025-01-11,edinburgh-city-fc,peterhead,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476545,57,24/25,2025-01-04,clyde-fc,stirling-albion,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476546,57,24/25,2025-01-04,east-fife,forfar-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476547,57,24/25,2024-12-28,the-spartans-fc,edinburgh-city-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476548,57,24/25,2024-11-30,bonnyrigg-rose,east-fife,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476549,57,24/25,2024-12-28,elgin-city,peterhead,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476550,57,24/25,2024-12-21,stirling-albion,stranraer,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476551,57,24/25,2024-12-21,edinburgh-city-fc,elgin-city,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476552,57,24/25,2024-12-28,stranraer,clyde-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476553,57,24/25,2024-12-28,forfar-athletic,stirling-albion,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476554,57,24/25,2024-12-21,clyde-fc,forfar-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476555,57,24/25,2024-12-21,peterhead,bonnyrigg-rose,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476556,57,24/25,2024-12-14,peterhead,east-fife,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476557,57,24/25,2024-12-21,east-fife,the-spartans-fc,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476558,57,24/25,2024-12-14,the-spartans-fc,clyde-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476560,57,24/25,2024-12-14,forfar-athletic,bonnyrigg-rose,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476561,57,24/25,2024-12-14,elgin-city,stirling-albion,events_raw_normaltime,finished,finished,2.0,4.0
matched,12476562,57,24/25,2024-12-07,stirling-albion,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,12476563,57,24/25,2024-12-14,stranraer,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476564,57,24/25,2024-12-07,clyde-fc,peterhead,events_raw_normaltime,finished,finished,3.0,2.0
matched,12476565,57,24/25,2024-12-07,east-fife,elgin-city,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476567,57,24/25,2025-05-03,stranraer,bonnyrigg-rose,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476570,57,24/25,2025-05-03,the-spartans-fc,edinburgh-city-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476574,57,24/25,2024-11-16,stranraer,bonnyrigg-rose,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476575,57,24/25,2025-05-03,forfar-athletic,stirling-albion,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476578,57,24/25,2024-11-16,the-spartans-fc,stirling-albion,events_raw_normaltime,finished,finished,3.0,0.0
matched,12476579,57,24/25,2024-11-09,forfar-athletic,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,12476580,57,24/25,2024-11-16,elgin-city,forfar-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476581,57,24/25,2024-11-16,clyde-fc,east-fife,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476582,57,24/25,2024-11-09,east-fife,stranraer,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476583,57,24/25,2024-11-09,edinburgh-city-fc,clyde-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476584,57,24/25,2024-11-16,peterhead,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,3.0
matched,12476585,57,24/25,2024-11-09,bonnyrigg-rose,elgin-city,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476586,57,24/25,2024-11-09,stirling-albion,peterhead,events_raw_normaltime,finished,finished,2.0,3.0
matched,12476587,57,24/25,2024-11-02,peterhead,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476588,57,24/25,2024-11-02,elgin-city,stranraer,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476589,57,24/25,2024-11-02,edinburgh-city-fc,forfar-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476590,57,24/25,2024-11-02,east-fife,stirling-albion,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476591,57,24/25,2024-11-02,clyde-fc,bonnyrigg-rose,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476592,57,24/25,2024-10-19,the-spartans-fc,elgin-city,events_raw_normaltime,finished,finished,1.0,3.0
matched,12476593,57,24/25,2024-10-19,stranraer,peterhead,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476594,57,24/25,2024-10-19,stirling-albion,clyde-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,12476595,57,24/25,2024-10-19,forfar-athletic,east-fife,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476596,57,24/25,2024-10-19,bonnyrigg-rose,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476597,57,24/25,2024-10-05,edinburgh-city-fc,stranraer,events_raw_normaltime,finished,finished,1.0,2.0
matched,12476598,57,24/25,2024-10-05,stirling-albion,forfar-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476599,57,24/25,2024-10-05,peterhead,elgin-city,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476600,57,24/25,2024-10-05,east-fife,bonnyrigg-rose,events_raw_normaltime,finished,finished,5.0,0.0
matched,12476601,57,24/25,2024-09-28,the-spartans-fc,east-fife,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476602,57,24/25,2024-10-05,clyde-fc,the-spartans-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476603,57,24/25,2024-09-21,forfar-athletic,stranraer,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476604,57,24/25,2024-09-28,peterhead,clyde-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12476605,57,24/25,2024-09-28,bonnyrigg-rose,forfar-athletic,events_raw_normaltime,finished,finished,0.0,1.0
matched,12476606,57,24/25,2024-09-21,stirling-albion,bonnyrigg-rose,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476607,57,24/25,2024-09-21,east-fife,peterhead,events_raw_normaltime,finished,finished,2.0,0.0
matched,12476609,57,24/25,2024-09-28,stranraer,stirling-albion,events_raw_normaltime,finished,finished,0.0,2.0
matched,12476610,57,24/25,2024-09-28,elgin-city,edinburgh-city-fc,events_raw_normaltime,finished,finished,3.0,3.0
matched,12476611,57,24/25,2024-09-14,stranraer,east-fife,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476612,57,24/25,2024-09-14,the-spartans-fc,forfar-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476613,57,24/25,2024-09-21,clyde-fc,elgin-city,events_raw_normaltime,finished,finished,0.0,0.0
matched,12476614,57,24/25,2024-09-14,peterhead,stirling-albion,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476615,57,24/25,2024-09-14,elgin-city,bonnyrigg-rose,events_raw_normaltime,finished,finished,2.0,1.0
matched,12476616,57,24/25,2024-09-14,clyde-fc,edinburgh-city-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476617,57,24/25,2024-08-31,forfar-athletic,elgin-city,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476618,57,24/25,2024-08-31,stirling-albion,the-spartans-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476619,57,24/25,2024-08-31,east-fife,clyde-fc,events_raw_normaltime,finished,finished,5.0,1.0
matched,12476620,57,24/25,2024-08-31,edinburgh-city-fc,peterhead,events_raw_normaltime,finished,finished,0.0,4.0
matched,12476621,57,24/25,2024-08-24,stranraer,elgin-city,events_raw_normaltime,finished,finished,1.0,1.0
matched,12476622,57,24/25,2024-08-24,stirling-albion,east-fife,events_raw_normaltime,finished,finished,0.0,4.0
matched,12476623,57,24/25,2024-08-17,peterhead,stranraer,events_raw_normaltime,finished,finished,1.0,0.0
matched,12476624,57,24/25,2024-08-24,the-spartans-fc,peterhead,events_raw_normaltime,finished,finished,0.0,0.0
