club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
ross-county,14035330,2025-08-23,25/26,55,55,2,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035340,2025-09-06,25/26,55,55,3,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035350,2025-09-20,25/26,55,55,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035358,2025-10-04,25/26,55,55,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035375,2025-10-25,25/26,55,55,6,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035385,2025-11-08,25/26,55,55,7,6-10,3.0,3.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035389,2025-11-15,25/26,55,55,8,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035400,2025-12-06,25/26,55,55,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035409,2025-12-20,25/26,55,55,10,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035420,2025-12-27,25/26,55,55,11,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035427,2026-01-09,25/26,55,55,12,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035441,2026-02-14,25/26,55,55,13,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035449,2026-02-28,25/26,55,55,14,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035463,2026-03-21,25/26,55,55,15,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14035473,2026-04-04,25/26,55,55,16,11-20,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14031884,2026-04-18,25/26,55,55,17,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,14031885,2026-04-25,25/26,55,55,18,11-20,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,16362412,2026-08-08,26/27,56,55,1,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,16362430,2026-08-29,26/27,56,56,2,1-5,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ross-county,16707341,2026-09-15,26/27,56,56,3,1-5,8.0,0.0,8.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736200,2021-01-02,20/21,54,,1,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736315,2021-01-16,20/21,54,54,2,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736285,2021-01-27,20/21,54,54,3,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736270,2021-02-06,20/21,54,54,4,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736245,2021-02-20,20/21,54,54,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,8736283,2021-02-27,20/21,54,54,6,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9573813,2021-08-08,21/22,54,54,7,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9573879,2021-08-28,21/22,54,54,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574193,2021-09-18,21/22,54,54,9,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9573845,2021-09-26,21/22,54,54,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574103,2021-10-16,21/22,54,54,11,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574291,2021-10-27,21/22,54,54,12,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574179,2021-12-01,21/22,54,54,13,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574065,2021-12-04,21/22,54,54,14,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574099,2021-12-14,21/22,54,54,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574512,2021-12-22,21/22,54,54,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9573758,2022-01-29,21/22,54,54,17,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,10054069,2022-02-01,21/22,54,54,18,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9573927,2022-02-05,21/22,54,54,19,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
hibernian,9574298,2022-02-19,21/22,54,54,20,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824129,2021-01-02,20/21,55,,1,1-5,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824074,2021-01-16,20/21,55,55,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824215,2021-01-23,20/21,55,55,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824233,2021-02-12,20/21,55,55,4,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824235,2021-02-27,20/21,55,55,5,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824294,2021-03-13,20/21,55,55,6,6-10,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824365,2021-04-10,20/21,55,55,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824311,2021-04-13,20/21,55,55,8,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,8824406,2021-04-30,20/21,55,55,9,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573817,2021-08-07,21/22,55,55,10,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573836,2021-08-28,21/22,55,55,11,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573897,2021-09-18,21/22,55,55,12,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9574083,2021-10-02,21/22,55,55,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9574124,2021-10-23,21/22,55,55,14,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573883,2021-11-06,21/22,55,55,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9574332,2021-11-19,21/22,55,55,16,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573875,2021-12-04,21/22,55,55,17,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9574266,2021-12-18,21/22,55,55,18,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9573924,2022-01-02,21/22,55,55,19,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,9574267,2022-01-08,21/22,55,55,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387835,2022-07-30,22/23,56,55,1,1-5,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387840,2022-08-13,22/23,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387891,2022-09-03,22/23,56,56,3,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387888,2022-09-17,22/23,56,56,4,1-5,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387903,2022-10-01,22/23,56,56,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387972,2022-10-15,22/23,56,56,6,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387952,2022-10-29,22/23,56,56,7,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387933,2022-11-19,22/23,56,56,8,6-10,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387896,2022-12-17,22/23,56,56,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387967,2022-12-31,22/23,56,56,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387915,2023-01-07,22/23,56,56,11,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387980,2023-02-04,22/23,56,56,12,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387822,2023-02-25,22/23,56,56,13,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387833,2023-03-04,22/23,56,56,14,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387846,2023-03-18,22/23,56,56,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387879,2023-04-01,22/23,56,56,16,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387887,2023-04-22,22/23,56,56,17,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,10387895,2023-05-06,22/23,56,56,18,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,11395664,2023-08-05,23/24,56,56,19,11-20,3.0,4.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
queen-of-the-south,11395653,2023-08-19,23/24,56,56,20,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824130,2021-01-02,20/21,55,,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824078,2021-01-16,20/21,55,55,2,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824214,2021-02-06,20/21,55,55,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824236,2021-02-13,20/21,55,55,4,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824348,2021-03-06,20/21,55,55,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824411,2021-03-19,20/21,55,55,6,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824317,2021-03-27,20/21,55,55,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824299,2021-04-17,20/21,55,55,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,8824360,2021-04-30,20/21,55,55,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574554,2021-08-07,21/22,56,55,1,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574144,2021-08-21,21/22,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574047,2021-09-11,21/22,56,56,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574133,2021-10-02,21/22,56,56,4,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574311,2021-10-16,21/22,56,56,5,1-5,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574158,2021-10-30,21/22,56,56,6,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574104,2021-11-13,21/22,56,56,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574151,2021-11-20,21/22,56,56,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574413,2021-12-11,21/22,56,56,9,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574491,2022-01-15,21/22,56,56,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,10107290,2022-02-08,21/22,56,56,11,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574519,2022-02-12,21/22,56,56,12,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574439,2022-02-26,21/22,56,56,13,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574422,2022-03-05,21/22,56,56,14,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574365,2022-03-19,21/22,56,56,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574006,2022-04-02,21/22,56,56,16,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9574014,2022-04-09,21/22,56,56,17,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,9573956,2022-04-30,21/22,56,56,18,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,10387827,2022-08-06,22/23,56,56,19,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
alloa-athletic,10387853,2022-08-13,22/23,56,56,20,11-20,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824138,2021-01-02,20/21,55,,1,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824229,2021-02-20,20/21,55,55,2,1-5,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9363667,2021-03-02,20/21,55,55,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824388,2021-03-13,20/21,55,55,4,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9388324,2021-03-16,20/21,55,55,5,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824295,2021-03-27,20/21,55,55,6,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824372,2021-04-10,20/21,55,55,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,8824276,2021-04-24,20/21,55,55,8,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9573900,2021-07-31,21/22,54,55,1,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9573903,2021-08-22,21/22,54,54,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9573898,2021-09-11,21/22,54,54,3,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-fc,9573854,2021-09-25,21/22,54,54,4,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
