club,season,previous_observed_season,previous_tier,current_tier,movement_direction,match_id,match_date,opponent,is_home,new_season_match_number,window,matches_observed_in_new_season,tier_season_observed_fixtures,tier_season_expected_fixtures,tier_season_fixture_coverage,tier_season_archive_complete,has_complete_20_match_window,goals_for,goals_against,goal_difference,win,market_team_probability,bbc_shot_difference,bbc_proxy_xg_difference,transition_definition
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395643,2023-09-02,hamilton-academical,1,5,1-5,36,179,180,0.994,0,1,2.0,2.0,0.0,0,0.217241,-9.000,-1.365,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395642,2023-09-16,annan-athletic,0,6,6-10,36,179,180,0.994,0,1,0.0,3.0,-3.0,0,0.453875,-3.000,-0.498,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395634,2023-09-23,montrose,0,7,6-10,36,179,180,0.994,0,1,0.0,1.0,-1.0,0,0.335268,-1.000,-0.552,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395628,2023-09-30,cove-rangers,1,8,6-10,36,179,180,0.994,0,1,2.0,2.0,0.0,0,0.343738,2.000,0.614,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395622,2023-10-07,queen-of-the-south,0,9,6-10,36,179,180,0.994,0,1,1.0,0.0,1.0,1,0.270951,3.000,0.257,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395618,2023-10-21,falkirk-fc,1,10,6-10,36,179,180,0.994,0,1,1.0,2.0,-1.0,0,0.146907,-14.000,-1.623,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395616,2023-10-28,kelty-hearts-fc,0,11,11-20,36,179,180,0.994,0,1,0.0,1.0,-1.0,0,0.334234,-1.000,0.172,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395608,2023-11-04,alloa-athletic,1,12,11-20,36,179,180,0.994,0,1,0.0,2.0,-2.0,0,0.437682,-6.000,-0.797,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395605,2023-11-11,hamilton-academical,0,13,11-20,36,179,180,0.994,0,1,0.0,5.0,-5.0,0,0.091062,-15.000,-3.158,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395599,2023-11-18,cove-rangers,0,14,11-20,36,179,180,0.994,0,1,1.0,3.0,-2.0,0,0.160711,-2.000,-0.604,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395590,2023-12-09,edinburgh-city-fc,0,15,11-20,36,179,180,0.994,0,1,3.0,1.0,2.0,1,0.786893,11.000,2.943,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395583,2023-12-16,annan-athletic,1,16,11-20,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.462932,4.000,0.007,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395577,2023-12-23,queen-of-the-south,1,17,11-20,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.364895,-8.000,-0.484,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395576,2023-12-30,falkirk-fc,0,18,11-20,36,179,180,0.994,0,1,0.0,5.0,-5.0,0,0.038390,-12.000,-1.138,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395564,2024-01-13,montrose,0,19,11-20,36,179,180,0.994,0,1,1.0,0.0,1.0,1,0.309454,0.000,-0.048,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,23/24,22/23,57,56,upward_tier_move,11395558,2024-01-27,kelty-hearts-fc,1,20,11-20,36,179,180,0.994,0,1,5.0,0.0,5.0,1,0.364121,5.000,1.020,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12477129,2024-08-03,edinburgh-city-fc,0,1,1-5,36,180,180,1.000,1,1,2.0,1.0,1.0,1,,8.000,1.241,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476633,2024-08-10,elgin-city,1,2,1-5,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.488064,-1.000,-0.428,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476634,2024-08-17,clyde-fc,0,3,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.185158,-10.000,-0.377,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476622,2024-08-24,east-fife,1,4,1-5,36,180,180,1.000,1,1,0.0,4.0,-4.0,0,0.345594,-6.000,-0.468,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476618,2024-08-31,the-spartans-fc,1,5,1-5,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,1.000,0.055,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476614,2024-09-14,peterhead,0,6,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.171769,-6.000,-0.864,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476606,2024-09-21,bonnyrigg-rose,1,7,6-10,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.396825,-5.000,-0.256,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476609,2024-09-28,stranraer,0,8,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.297188,0.000,0.655,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476598,2024-10-05,forfar-athletic,1,9,6-10,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.351891,-2.000,-0.698,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476594,2024-10-19,clyde-fc,1,10,6-10,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.319116,6.000,1.428,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476590,2024-11-02,east-fife,0,11,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.212291,-2.000,-0.038,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476586,2024-11-09,peterhead,1,12,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,0.270094,-8.000,-2.092,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476578,2024-11-16,the-spartans-fc,0,13,11-20,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,,-2.000,-1.149,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,13171688,2024-12-03,bonnyrigg-rose,0,14,11-20,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,,-5.000,-1.295,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476562,2024-12-07,edinburgh-city-fc,1,15,11-20,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.561404,-3.000,-0.070,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476561,2024-12-14,elgin-city,0,16,11-20,36,180,180,1.000,1,1,4.0,2.0,2.0,1,0.254736,1.000,0.009,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476550,2024-12-21,stranraer,1,17,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.407344,-6.000,-0.821,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476553,2024-12-28,forfar-athletic,0,18,11-20,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.234441,-8.000,-0.703,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476545,2025-01-04,clyde-fc,0,19,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.282306,-9.000,-1.717,consecutive observed seasons changed tier; mechanism unverified
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476529,2025-01-18,peterhead,0,20,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,,-6.000,-0.912,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387841,2022-07-30,kelty-hearts-fc,0,1,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.198283,-6.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387882,2022-08-06,dunfermline-athletic,1,2,1-5,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.190468,-24.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387853,2022-08-13,alloa-athletic,0,3,1-5,36,180,180,1.000,1,1,4.0,2.0,2.0,1,0.169120,2.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387847,2022-08-20,falkirk-fc,1,4,1-5,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.250000,-7.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387962,2022-08-27,clyde-fc,1,5,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.355949,-6.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387860,2022-09-03,airdrieonians,0,6,6-10,36,180,180,1.000,1,1,6.0,0.0,6.0,1,0.108725,4.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387888,2022-09-17,queen-of-the-south,0,7,6-10,36,180,180,1.000,1,1,1.0,4.0,-3.0,0,0.280681,-16.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387937,2022-10-01,montrose,0,8,6-10,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.208608,3.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10717735,2022-10-05,peterhead,1,9,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.616789,8.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387892,2022-10-08,kelty-hearts-fc,1,10,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.340146,5.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387902,2022-10-15,dunfermline-athletic,0,11,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.144085,-9.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387950,2022-10-22,airdrieonians,1,12,11-20,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.349509,-4.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387948,2022-10-29,peterhead,0,13,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.543038,-6.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387931,2022-11-05,queen-of-the-south,1,14,11-20,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.305467,-6.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10388161,2022-11-12,falkirk-fc,0,15,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.208336,-11.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387947,2022-11-19,alloa-athletic,1,16,11-20,36,180,180,1.000,1,1,4.0,3.0,1.0,1,0.312628,0.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387938,2022-12-03,clyde-fc,0,17,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.367794,1.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387961,2022-12-17,montrose,1,18,11-20,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.345426,-2.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387899,2022-12-24,peterhead,1,19,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.686504,14.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,22/23,21/22,57,56,upward_tier_move,10387912,2023-01-02,airdrieonians,0,20,11-20,36,180,180,1.000,1,1,5.0,3.0,2.0,1,0.169068,5.000,,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12477129,2024-08-03,stirling-albion,1,1,1-5,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,,-8.000,-1.241,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476632,2024-08-10,east-fife,0,2,1-5,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.094918,-9.000,-1.179,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476631,2024-08-17,bonnyrigg-rose,1,3,1-5,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.166067,-2.000,0.316,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476627,2024-08-24,forfar-athletic,0,4,1-5,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.130544,0.000,0.090,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476620,2024-08-31,peterhead,1,5,1-5,36,180,180,1.000,1,1,0.0,4.0,-4.0,0,0.147905,-2.000,-0.848,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476616,2024-09-14,clyde-fc,0,6,6-10,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.095984,-2.000,-1.002,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476610,2024-09-28,elgin-city,0,7,6-10,36,180,180,1.000,1,1,3.0,3.0,0.0,0,,-3.000,-0.047,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476597,2024-10-05,stranraer,1,8,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.333333,7.000,-0.066,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12954858,2024-10-12,the-spartans-fc,1,9,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,,6.000,1.283,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476596,2024-10-19,bonnyrigg-rose,0,10,6-10,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.170190,-5.000,-1.584,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476589,2024-11-02,forfar-athletic,1,11,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.266734,-8.000,-0.593,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476583,2024-11-09,clyde-fc,1,12,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.214797,4.000,0.422,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476584,2024-11-16,peterhead,0,13,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.125848,-10.000,-2.409,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476562,2024-12-07,stirling-albion,0,14,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.204678,3.000,0.070,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476563,2024-12-14,stranraer,0,15,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,0.000,-0.004,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476551,2024-12-21,elgin-city,1,16,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.289620,4.000,-0.025,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476547,2024-12-28,the-spartans-fc,0,17,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,,-11.000,-1.624,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476539,2025-01-04,bonnyrigg-rose,1,18,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.336533,5.000,1.430,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,13217663,2025-01-08,east-fife,1,19,11-20,36,180,180,1.000,1,1,2.0,4.0,-2.0,0,0.282908,-7.000,-1.658,consecutive observed seasons changed tier; mechanism unverified
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476544,2025-01-11,peterhead,1,20,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.263882,-6.000,-0.805,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573824,2021-07-31,queen-of-the-south,1,1,1-5,36,180,180,1.000,1,1,3.0,2.0,1.0,1,,0.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573815,2021-08-07,dunfermline-athletic,0,2,1-5,36,180,180,1.000,1,1,3.0,0.0,3.0,1,,-1.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573833,2021-08-21,arbroath,0,3,1-5,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,,-6.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573839,2021-08-28,greenock-morton,1,4,1-5,36,180,180,1.000,1,1,3.0,0.0,3.0,1,,12.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573893,2021-09-11,inverness-caledonian-thistle,0,5,1-5,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,,-4.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574147,2021-09-18,kilmarnock,1,6,6-10,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,,4.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574171,2021-09-26,raith-rovers,0,7,6-10,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,,3.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573849,2021-10-02,ayr-united,1,8,6-10,36,180,180,1.000,1,1,4.0,0.0,4.0,1,,7.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574271,2021-10-15,hamilton-academical,0,9,6-10,36,180,180,1.000,1,1,6.0,1.0,5.0,1,,4.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574174,2021-10-23,dunfermline-athletic,1,10,6-10,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,7.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573858,2021-10-26,greenock-morton,0,11,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,1.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573846,2021-10-30,inverness-caledonian-thistle,1,12,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,-9.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574296,2021-11-06,kilmarnock,0,13,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,0.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574116,2021-11-13,ayr-united,0,14,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,,4.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573870,2021-11-20,hamilton-academical,1,15,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,-7.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9573875,2021-12-04,queen-of-the-south,0,16,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,0.000,,consecutive observed seasons changed tier; mechanism unverified
partick-thistle,21/22,20/21,56,55,upward_tier_move,9574411,2021-12-11,arbroath,1,17,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,,-4.000,,consecutive observed seasons changed tier; mechanism unverified
