match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
9573751,54,2022-03-19,False,0,,
9573752,54,2022-03-06,True,0,,
9573752,54,2022-03-06,False,0,,
9573753,54,2022-03-20,True,0,,
9573753,54,2022-03-20,False,0,,
9573754,54,2022-03-05,True,0,,
9573754,54,2022-03-05,False,0,,
9573755,54,2022-03-05,True,0,,
9573755,54,2022-03-05,False,0,,
9573758,54,2022-01-29,True,0,,
9573758,54,2022-01-29,False,0,,
9573759,54,2022-03-19,True,0,,
9573759,54,2022-03-19,False,0,,
9573760,54,2022-03-19,True,0,,
9573760,54,2022-03-19,False,0,,
9573762,54,2022-03-05,True,0,,
9573762,54,2022-03-05,False,0,,
9573763,54,2022-02-27,True,0,,
9573763,54,2022-02-27,False,0,,
9573764,54,2022-01-29,True,0,,
9573764,54,2022-01-29,False,0,,
9573765,54,2021-12-26,True,0,,
9573765,54,2021-12-26,False,0,,
9573766,54,2022-03-19,True,0,,
9573766,54,2022-03-19,False,0,,
9573767,54,2022-02-05,True,0,,
9573767,54,2022-02-05,False,0,,
9573768,54,2021-12-26,True,0,,
9573768,54,2021-12-26,False,0,,
9573802,55,2022-04-29,True,0,,
9573802,55,2022-04-29,False,0,,
9573803,55,2022-04-01,True,0,,
9573803,55,2022-04-01,False,0,,
9573804,54,2022-04-02,True,0,,
9573804,54,2022-04-02,False,0,,
9573805,54,2022-04-02,True,0,,
9573805,54,2022-04-02,False,0,,
9573806,54,2022-04-10,True,0,,
9573806,54,2022-04-10,False,0,,
9573807,54,2022-04-09,True,0,,
9573807,54,2022-04-09,False,0,,
9573808,55,2022-04-23,True,0,,
9573808,55,2022-04-23,False,0,,
9573809,55,2022-04-29,True,0,,
9573809,55,2022-04-29,False,0,,
9573810,55,2022-04-15,True,0,,
9573810,55,2022-04-15,False,0,,
9573811,55,2022-04-23,True,0,,
9573811,55,2022-04-23,False,0,,
9573812,54,2021-07-31,True,0,,
9573812,54,2021-07-31,False,0,,
9573813,54,2021-08-08,True,0,,
9573813,54,2021-08-08,False,0,,
9573814,54,2022-04-02,True,0,,
9573814,54,2022-04-02,False,0,,
9573815,55,2021-08-07,True,0,,
9573815,55,2021-08-07,False,0,,
9573816,55,2021-07-31,True,0,,
9573816,55,2021-07-31,False,0,,
9573817,55,2021-08-07,True,0,,
9573817,55,2021-08-07,False,0,,
9573818,54,2021-08-07,True,0,,
9573818,54,2021-08-07,False,0,,
9573819,55,2021-07-31,True,0,,
9573819,55,2021-07-31,False,0,,
9573820,55,2021-07-31,True,0,,
9573820,55,2021-07-31,False,0,,
9573821,54,2021-07-31,True,0,,
9573821,54,2021-07-31,False,0,,
9573822,54,2021-08-08,True,0,,
9573822,54,2021-08-08,False,0,,
9573823,54,2021-08-08,True,0,,
9573823,54,2021-08-08,False,0,,
9573824,55,2021-07-31,True,0,,
9573824,55,2021-07-31,False,0,,
9573825,55,2021-08-02,True,0,,
9573825,55,2021-08-02,False,0,,
9573826,55,2021-08-07,True,0,,
9573826,55,2021-08-07,False,0,,
9573827,54,2021-08-01,True,0,,
9573827,54,2021-08-01,False,0,,
9573828,55,2021-08-07,True,0,,
9573828,55,2021-08-07,False,0,,
9573829,54,2021-08-08,True,0,,
9573829,54,2021-08-08,False,0,,
9573831,55,2021-08-28,True,0,,
9573831,55,2021-08-28,False,0,,
9573832,55,2021-08-21,True,0,,
9573832,55,2021-08-21,False,0,,
9573833,55,2021-08-21,True,0,,
9573833,55,2021-08-21,False,0,,
9573834,55,2021-08-21,True,0,,
9573834,55,2021-08-21,False,0,,
9573835,55,2021-09-11,True,0,,
9573835,55,2021-09-11,False,0,,
9573836,55,2021-08-28,True,0,,
9573836,55,2021-08-28,False,0,,
9573837,54,2021-10-23,True,0,,
9573837,54,2021-10-23,False,0,,
9573838,55,2021-09-11,True,0,,
9573838,55,2021-09-11,False,0,,
9573839,55,2021-08-28,True,0,,
9573839,55,2021-08-28,False,0,,
9573840,54,2021-12-04,True,0,,
9573840,54,2021-12-04,False,0,,
9573841,55,2021-11-20,True,0,,
9573841,55,2021-11-20,False,0,,
9573842,54,2021-10-27,True,0,,
9573842,54,2021-10-27,False,0,,
9573843,55,2021-09-11,True,0,,
9573843,55,2021-09-11,False,0,,
9573844,55,2021-09-24,True,0,,
9573844,55,2021-09-24,False,0,,
9573845,54,2021-09-26,True,0,,
9573845,54,2021-09-26,False,0,,
