match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476781,1.4157674688244843,1.3868372741937853,0.0005893226322045208,5,true,true,
12476782,1.5012837783338697,1.5727217110073317,0.0007552273208860963,11,true,true,
12476784,1.7429457478076884,1.3175400119910154,0.0004946318014697923,9,true,true,
12476785,1.6635004243907816,1.0959652546626943,0.0016978181792760873,7,true,true,
12476786,1.4606337112235301,1.36829855675519,0.0004848550854679144,7,true,true,
12476787,1.5075296719359244,1.4485099706654263,0.0014931155689116567,9,true,true,
12476788,1.5587657256960181,1.292560543055572,0.0004480804892610994,7,true,true,
12476790,1.7078893820424488,1.197950426155712,0.0005127514872022361,7,true,true,
12476791,1.6178477115342285,1.1310421551602508,9.997672385791e-9,3,true,true,
12476792,1.4124481387373882,1.3953239932914263,0.0015071835791336612,7,true,true,
12476794,1.4468484145885154,0.9569835506534381,6.463714410646483e-10,3,true,true,
12476795,1.5045662650198532,1.432757499518398,0.00048611646366938596,9,true,true,
12476796,1.612621696349257,1.1444323698008294,0.000387343687056723,9,true,true,
12476797,1.5048739429443223,1.3003381771616833,0.0009272224543355549,7,true,true,
12476798,1.4063174498179705,1.5133492072237706,0.000553167426724978,5,true,true,
12476799,1.5131741718397729,1.2887963438315577,6.969920275984518e-10,3,true,true,
12476800,1.4835824332452765,1.392742213329712,0.00012001894025152623,5,true,true,
12477123,1.2866505416796161,1.4814012626314461,0.0019213340514164308,11,true,true,
12477126,1.0787841782149918,1.5015645534712023,0.0009503021519232374,9,true,true,
12477128,1.3878797420022229,1.462350667242457,0.0009264693697920526,7,true,true,
12477129,0.9375943165376102,2.2152972841845355,0.000228052222892141,7,true,true,
12477131,1.7412345871532986,1.4566650361625786,0.0007784745164638182,11,true,true,
12477132,1.7469508607247572,1.1645301418737026,0.00048588077118682317,9,true,true,
12477133,1.3117281805651646,1.3385602819255364,0.0008494238812459683,7,true,true,
12477134,1.6750153038176687,1.2217877821948546,0.0014386942660443594,11,true,true,
12477135,1.6412733025749748,1.286045882280498,0.001478412768070221,7,true,true,
12640468,0.9679992289967534,1.65419339672483,0.0014485982563372897,11,true,true,
