order_id,at,archive_ts,market_id,symbol,level,price,venue_stake,risk,policy_name
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:35:00.0,2026-09-05T13:35:00.0,1.261709442,home,1,3.75,0.8409523809523809,0.8409523809523809,staged_t25_t5_refreshed_upper_bound
baa6ba5d-d744-491a-83a4-2c0ff49828a8,2026-09-05T13:35:00.0,2026-09-05T13:35:00.0,1.261708519,Under 2.5 Goals,1,2.7599,0.4699999999999999,0.4699999999999999,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:35:00.0,2026-09-05T13:35:00.0,1.261703057,home,1,2.7599,1.9023809523809525,1.9023809523809525,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.2257142857142855,1.2257142857142855,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261708802,Under 2.5 Goals,1,2.4,1.871428571428571,1.871428571428571,staged_t25_t5_refreshed_upper_bound
50458b3f-d7ba-4eac-8b89-8e5045b74db5,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261708650,home,1,2.86,1.6357142857142857,1.6357142857142857,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261703167,home,1,3.2,3.5985714285714283,3.5985714285714283,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261703067,Over 2.5 Goals,1,1.79,4.0,3.16,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261703067,Over 2.5 Goals,2,1.8,0.6749999999999989,0.5399999999999991,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261708509,home,1,3.85,4.394285714285714,4.394285714285714,staged_t25_t5_refreshed_upper_bound
8d864ea1-a2d2-4949-b0c3-74f68549f4a7,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261702727,home,1,3.3,3.4,3.4,staged_t25_t5_refreshed_upper_bound
8daaf6db-f85b-4283-b9d3-69c439aed855,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261702837,home,1,6.2,0.3791068256787601,0.3791068256787601,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261702947,home,1,2.4,2.781428571428571,2.781428571428571,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261709442,home,1,3.75,2.5228571428571427,2.5228571428571427,staged_t25_t5_refreshed_upper_bound
baa6ba5d-d744-491a-83a4-2c0ff49828a8,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261708519,Under 2.5 Goals,1,2.7599,1.4099999999999997,1.4099999999999997,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261703057,home,1,2.82,4.0,4.0,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:38:00.0,2026-09-05T13:38:00.0,1.261703057,home,2,2.8,1.7071428571428573,1.7071428571428573,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.2257142857142858,1.2257142857142858,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261708802,Under 2.5 Goals,1,2.42,1.8714285714285714,1.8714285714285714,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261703167,home,1,3.2,3.5985714285714288,3.5985714285714288,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261703067,Over 2.5 Goals,1,1.79,4.0,3.16,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261703067,Over 2.5 Goals,2,1.8,0.6749999999999989,0.5399999999999991,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261708509,home,1,3.85,4.394285714285715,4.394285714285715,staged_t25_t5_refreshed_upper_bound
8d864ea1-a2d2-4949-b0c3-74f68549f4a7,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261702727,home,1,3.3,3.4000000000000004,3.4000000000000004,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261702947,home,1,2.4,2.781428571428571,2.781428571428571,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261709442,home,1,3.75,2.522857142857143,2.522857142857143,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:41:00.0,2026-09-05T13:41:00.0,1.261703057,home,1,3.1,5.707142857142856,5.707142857142856,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.2257142857142855,1.2257142857142855,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261708802,Under 2.5 Goals,1,2.42,1.871428571428571,1.871428571428571,staged_t25_t5_refreshed_upper_bound
50458b3f-d7ba-4eac-8b89-8e5045b74db5,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261708650,home,1,2.86,3.271428571428571,3.271428571428571,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261703167,home,1,3.5,3.5985714285714288,3.5985714285714288,staged_t25_t5_refreshed_upper_bound
5fe3eb51-ca97-4709-9b3e-055d7d477033,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261702837,draw,1,4.2,0.21252100840335975,0.21252100840335975,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261708509,home,1,3.85,4.394285714285713,4.394285714285713,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261702947,home,1,2.5,2.781428571428571,2.781428571428571,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261709442,home,1,3.75,2.522857142857143,2.522857142857143,staged_t25_t5_refreshed_upper_bound
baa6ba5d-d744-491a-83a4-2c0ff49828a8,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261708519,Under 2.5 Goals,1,2.7599,2.8199999999999994,2.8199999999999994,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:44:00.0,2026-09-05T13:44:00.0,1.261703057,home,1,3.1,5.707142857142859,5.707142857142859,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.225714285714286,1.225714285714286,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261708802,Under 2.5 Goals,1,2.42,1.8714285714285719,1.8714285714285719,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261703167,home,1,3.5,3.5985714285714305,3.5985714285714305,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261703067,Over 2.5 Goals,1,1.79,4.0,3.16,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261703067,Over 2.5 Goals,2,1.8,4.0,3.2,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261703067,Over 2.5 Goals,3,1.81,1.2839506172839494,1.0399999999999991,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261708509,home,1,3.85,4.394285714285717,4.394285714285717,staged_t25_t5_refreshed_upper_bound
8d864ea1-a2d2-4949-b0c3-74f68549f4a7,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261702727,home,1,3.3,6.800000000000001,6.800000000000001,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261702947,home,1,2.52,2.781428571428572,2.781428571428572,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261709442,home,1,3.75,2.522857142857143,2.522857142857143,staged_t25_t5_refreshed_upper_bound
baa6ba5d-d744-491a-83a4-2c0ff49828a8,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261708519,Under 2.5 Goals,1,2.7599,1.4100000000000001,1.4100000000000001,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:47:00.0,2026-09-05T13:47:00.0,1.261703057,home,1,3.1,5.707142857142859,5.707142857142859,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.225714285714285,1.225714285714285,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261708802,Under 2.5 Goals,1,2.42,1.87142857142857,1.87142857142857,staged_t25_t5_refreshed_upper_bound
50458b3f-d7ba-4eac-8b89-8e5045b74db5,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261708650,home,1,2.86,3.2714285714285714,3.2714285714285714,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261703167,home,1,3.5,3.598571428571425,3.598571428571425,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261703067,Over 2.5 Goals,1,1.79,4.0,3.16,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261703067,Over 2.5 Goals,2,1.8,0.6749999999999989,0.5399999999999991,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261708509,home,1,3.85,4.3942857142857115,4.3942857142857115,staged_t25_t5_refreshed_upper_bound
8d864ea1-a2d2-4949-b0c3-74f68549f4a7,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261702727,home,1,3.3,3.3999999999999986,3.3999999999999986,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261702947,home,1,2.52,2.7814285714285703,2.7814285714285703,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261709442,home,1,3.75,2.5228571428571414,2.5228571428571414,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261703057,home,1,3.25,2.0,2.0,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:50:00.0,2026-09-05T13:50:00.0,1.261703057,home,2,3.2,3.7071428571428555,3.7071428571428555,staged_t25_t5_refreshed_upper_bound
0ef6692b-8cee-48da-ae52-a7d903037bc3,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261709452,Under 2.5 Goals,1,2.24,1.2257142857142869,1.2257142857142869,staged_t25_t5_refreshed_upper_bound
363ca299-4ae8-4a3d-a6d1-1c214bb84ae5,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261708802,Under 2.5 Goals,1,2.42,1.8714285714285737,1.8714285714285737,staged_t25_t5_refreshed_upper_bound
55ce5d62-5170-4539-920c-9064a8ccf235,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261703167,home,1,3.5,3.5985714285714323,3.5985714285714323,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261703067,Over 2.5 Goals,1,1.79,4.0,3.16,staged_t25_t5_refreshed_upper_bound
706b9b63-3894-43c3-8b40-eac1535e5509,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261703067,Over 2.5 Goals,2,1.8,0.6750000000000034,0.5400000000000027,staged_t25_t5_refreshed_upper_bound
71b20b32-c980-4d92-98df-2158b1bf8919,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261708509,home,1,3.85,4.394285714285715,4.394285714285715,staged_t25_t5_refreshed_upper_bound
8d864ea1-a2d2-4949-b0c3-74f68549f4a7,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261702727,home,1,3.3,3.400000000000002,3.400000000000002,staged_t25_t5_refreshed_upper_bound
97da4724-a477-46be-84b2-c2df51a7b435,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261702947,home,1,2.52,2.781428571428574,2.781428571428574,staged_t25_t5_refreshed_upper_bound
b2061d05-0015-47dc-8a2f-ed97b4a37f83,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261709442,home,1,3.75,2.522857142857143,2.522857142857143,staged_t25_t5_refreshed_upper_bound
baa6ba5d-d744-491a-83a4-2c0ff49828a8,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261708519,Under 2.5 Goals,1,2.7599,2.8200000000000003,2.8200000000000003,staged_t25_t5_refreshed_upper_bound
c7df43df-cb33-40ae-8b7b-a65e7b952b6c,2026-09-05T13:53:00.0,2026-09-05T13:53:00.0,1.261703057,home,1,3.3,5.707142857142859,5.707142857142859,staged_t25_t5_refreshed_upper_bound
