replicate,pearson_x2,dispersion
719,4182.052019869308,1.0682125210394147
720,3875.052474402525,0.9897962897579885
721,3868.4036863283363,0.9880980041707117
722,3896.5751260119196,0.9952937742048326
723,3870.4213651469827,0.9886133755164707
724,3824.9870717042563,0.9770081920061957
725,3862.5798689778303,0.9866104390747971
726,3906.0479891590976,0.9977134071926175
727,3857.4560026018853,0.9853016609455646
728,3897.210972851457,0.9954561871906659
729,3873.9830110052026,0.9895231190307031
730,3922.0438490973843,1.0017991951717458
731,3831.618586511877,0.978702065520275
732,3772.6628055098827,0.9636431176270454
733,3678.9245453478725,0.9396997561552676
734,3971.6321190249296,1.0144654199297394
735,3811.7390609542463,0.9736242812143668
736,3855.2445583317103,0.9847367965087382
737,3994.965063372232,1.0204253035433544
738,4021.2036677682017,1.0271273736317246
739,3878.331420401453,0.9906338238573316
740,3963.9230601507493,1.0124963116604724
741,3887.8637937945264,0.9930686574187807
742,3928.876380433054,1.0035444139037175
743,3847.0684708303716,0.9826483961252546
744,4027.025174143776,1.0286143484403003
745,4039.288669112065,1.0317467864909489
746,4007.052082829942,1.0235126648352342
747,3892.7365832136147,0.994313303502839
748,3906.6008751607255,0.9978546296706834
749,3978.044470737584,1.0161033130875055
750,3889.8626025704853,0.9935792088302644
751,3872.668837250749,0.9891874424650701
752,3865.9637079073295,0.9874747657489986
753,4034.891410163118,1.0306236041285104
754,3958.0095444331814,1.0109858351042609
755,3947.7996251676027,1.008377937462989
756,3959.328956176694,1.011322849598134
757,4018.55628176506,1.026451157538968
758,3968.720820072966,1.0137217931220859
759,3941.591998325896,1.006792336737138
760,3872.878662267732,0.9892410376162789
761,3862.4508318470225,0.986577479398984
762,4055.085738407008,1.0357817978051107
763,3839.3134567786237,0.9806675496241696
764,3952.4494809209314,1.0095656400819748
765,3862.845905153299,0.9866783921208938
766,3920.082493907795,1.0012982104489898
767,3935.821012898282,1.0053182663852571
768,3810.553571896386,0.9733214743030361
769,3827.561777435175,0.9776658435338889
770,3912.418544475496,0.9993406243870999
771,3808.227662134499,0.9727273721927201
772,3751.304311314008,0.958187563554025
773,3954.0273194949305,1.0099686639833794
774,4026.281876033911,1.0284244894084065
775,3857.094093951651,0.9852092194001663
776,4077.652817451681,1.041546058097492
777,4015.3737967227407,1.0256382622535736
778,4147.434814808132,1.0593703230672111
779,3871.6201334952443,0.9889195743282871
780,3953.183794213025,1.009753204141258
781,3856.4979805468615,0.9850569554398114
782,3795.9789268299132,0.9695987041711145
783,3859.098551848895,0.985721213754507
784,3898.1767914303127,0.9957028841456738
785,3932.796032136498,1.0045456020782881
786,3808.397395821062,0.9727707269019316
787,3912.817453476113,0.9994425168521361
788,4110.297308343992,1.0498843699473799
789,3953.8963936080945,1.0099352218666908
790,4006.463155016074,1.0233622362748591
791,3818.571145185373,0.9753693857433903
792,3833.5346218989935,0.979191474303702
793,3910.9085483225385,0.9989549293288732
794,3810.7287045809817,0.973366208066662
795,4027.2875383990304,1.0286813635757421
796,3923.958952291117,1.0022883658470285
797,3995.3137571415737,1.0205143696402488
798,3918.6352831785566,1.0009285525360299
799,3856.056411512678,0.9849441664144771
800,4075.5277154206237,1.0410032478724454
801,3951.5587959979885,1.009338134354531
802,3887.7815589317925,0.9930476523452855
803,3917.289379670671,1.000584771307962
804,3936.224721380916,1.005421384771626
805,3868.971758307305,0.9882431055701929
806,3929.60979790322,1.0037317491451392
807,3835.349444790685,0.9796550305978762
808,3783.1229121769657,0.9663149200962875
809,3717.885471883427,0.9496514615283338
810,3901.823903405899,0.9966344580857979
811,3815.7366552333524,0.9746453780928103
812,3828.9852982390476,0.9780294503803442
813,4055.054155013587,1.0357737305270975
814,3931.013426788597,1.0040902750417873
815,3958.8367571510607,1.0111971282633616
816,3980.974118198888,1.0168516266152972
817,3897.3024725644946,0.9954795587648773
818,3954.504723494632,1.0100906062566108
819,4017.163223131495,1.026095331578926
820,3979.9045887179864,1.0165784390084256
821,3883.844256514241,0.992041955686907
822,3983.9918374379413,1.0176224361271882
823,3721.0402825863493,0.9504572880169475
824,3879.8593513143546,0.991024099952581
825,3737.3991048330777,0.9546357866751156
826,3992.835530794048,1.0198813616332179
827,3906.222541014903,0.9977579925963993
828,3858.555298832811,0.985582451809147
829,3930.5700640642576,1.003977027858048
830,3826.470661432315,0.9773871421283052
831,4011.245531738481,1.024583788438948
832,3888.8761875451974,0.9933272509693991
833,3890.9300759854336,0.9938518712606471
834,4029.928911214495,1.029356043732949
835,3743.9781501913535,0.9563162580309971
836,3973.3964244521944,1.0149160726570101
837,3848.9381426217833,0.9831259623555002
838,3902.3726422067607,0.9967746212533233
839,3939.3602777067063,1.0062222931562468
840,4000.308206372134,1.021790091027365
841,3919.43532767983,1.0011329061762018
842,3891.339642793894,0.9939564860265375
843,3982.688720833886,1.0172895838656157
844,3925.9949929856125,1.002808427327104
845,4007.6503835082854,1.0236654874861522
846,3766.22339119488,0.9619983119271724
847,3958.854366712873,1.0112016262357275
848,3954.493415990903,1.0100877180053391
849,3842.411502066244,0.981458876645273
850,3882.6619625215035,0.9917399648841644
851,3919.4742251342,1.0011428416690167
852,3880.082457312904,0.9910810874362462
853,3738.176013659856,0.9548342308198866
854,3937.041965542945,1.0056301316840217
855,3946.78464088473,1.008118682218322
856,3914.4763271650886,0.9998662393780559
857,3899.786623909119,0.9961140801811288
858,3816.381814081703,0.974810169624956
859,3744.5302947791424,0.9564572911313263
860,3879.5304999694954,0.9909401021633449
861,3898.6625239091386,0.9958269537443522
862,4005.3242405713268,1.0230713258164308
863,3860.1911041420676,0.9860002820286252
864,3970.3085546767607,1.0141273447450219
865,3925.295447397826,1.0026297439074907
866,3997.4469834849524,1.0210592550408564
867,3827.2536975201074,0.9775871513461322
868,3964.3065669842026,1.0125942699831936
869,3921.083192361784,1.0015538166952194
870,3860.2560819483583,0.9860168791694401
871,3938.391459572028,1.0059748300311693
872,3951.5676732290112,1.0093404018464907
873,4078.912201824259,1.041867739929568
874,4139.255082465071,1.0572809916896733
875,3914.6290920638585,0.9999052597864262
876,3952.3827921698266,1.0095486059182188
877,3850.4161780306695,0.9835034937498517
878,3908.942358092594,0.9984527096021951
879,3739.904010908145,0.9552756094273679
880,3894.9654329606856,0.9948826137830614
881,3800.329895456768,0.9707100626964925
882,3917.8460093937792,1.0007269500367253
883,3920.2665863707925,1.0013452327894745
884,3824.2814546122745,0.9768279577553702
885,3866.0618401426473,0.9874998314540606
886,4042.040923298581,1.0324497888374409
887,3879.7559933058933,0.9909976994395641
888,4036.6990027505226,1.031085313601666
889,3931.5232186173307,1.0042204900682836
890,3756.330601524254,0.9594714180138579
891,3806.253296032366,0.9722230641206554
892,3986.5122328849093,1.0182662152962731
893,3863.0005449622977,0.986717891433537
894,3976.9636651972537,1.0158272452611121
895,3812.511573453078,0.9738216024145794
896,4009.2068933348132,1.0240630634316255
897,3946.2491662099374,1.0079819070778895
898,3937.970209701485,1.0058672310859478
899,3848.877534721241,0.9831104814102787
900,3902.998136445517,0.9969343898966838
901,3867.746376438172,0.9879301089241819
902,3967.8134815076146,1.0134900335907062
903,3951.190258492172,1.0092439996148588
904,3863.062559581661,0.9867337316939109
905,4071.4311640792857,1.0399568746051815
906,3854.0455874502304,0.9844305459642989
907,3845.7152772961585,0.9823027528214965
908,4031.6981000514497,1.0298079438190166
909,3911.596094944812,0.9991305478786238
910,4008.636982164529,1.0239174922514762
911,3812.9920284168775,0.9739443239889853
912,4021.7863425953574,1.0272762050051998
913,3997.0453653635914,1.0209566705909556
914,3835.833857667937,0.9797787631335727
915,3762.573694503601,0.9610660777786976
916,4021.17276051515,1.0271194790587868
917,4099.075345727313,1.0470179682572958
918,3762.3802762680175,0.9610166733762496
919,4005.8827738230575,1.0232139907594016
920,4057.750325334103,1.0364624074927467
921,3950.7191396294256,1.009123662740594
922,3811.1309938917975,0.9734689639570364
923,4080.684995057651,1.0423205606788382
924,3948.27223959617,1.0084986563464036
925,3939.5716585739933,1.0062762857149408
926,3951.090473159989,1.0092185116628325
927,4010.0549161004637,1.0242796720563125
928,3937.114454615066,1.0056486474112556
929,3832.4418611000474,0.9789123527714042
930,3909.9915118059125,0.9987206926707312
931,3859.813406290153,0.9859038074815206
932,3953.654600633417,1.0098734612090465
933,3906.4579192549863,0.9978181147522315
934,3964.2655074802915,1.0125837822427308
935,3783.313425663238,0.9663635825448884
936,3752.972569741054,0.9586136832033344
937,3873.4134906751983,0.989377647682043
938,3879.714047197679,0.990986985235678
939,4026.636458379537,1.0285150596116315
940,3931.0211879918215,1.0040922574691753
941,3885.007996305218,0.9923392072299407
942,3929.9504162838334,1.0038187525629205
943,3948.1200620397512,1.0084597859616222
944,3895.3390790745702,0.9949780534034662
945,3990.0258407766737,1.0191636885764173
946,3915.1441753814543,1.0000368264065018
947,3994.4160747405313,1.020285076562077
948,3775.8320515641026,0.9644526313062842
949,3756.0010988131817,0.959387253847556
950,3899.3583726844618,0.9960046928951372
951,3936.1829076819677,1.005410704388753
952,3857.9769632161306,0.9854347287908379
953,3966.80648969867,1.0132328198464036
954,3981.0762487409347,1.016877713599217
955,3920.7438423873323,1.0014671372636863
956,3741.680268029905,0.9557293149501673
957,3928.2958269313876,1.0033961243758334
958,4101.912499522336,1.0477426563275443
959,3985.7611789665825,1.0180743752149637
960,3874.2395331541757,0.9895886419295468
961,3876.173358348369,0.9900825947249985
962,3902.7111890474193,0.996861095542125
963,3861.3986484146926,0.9863087224558602
964,4016.758240599272,1.0259918877648204
965,3729.8826838455184,0.9527158834854453
966,3992.135600247186,1.0197025798843387
967,3917.051944033786,1.0005241236357052
968,3932.124103327449,1.0043739727528607
969,3904.9257993918154,0.997426768682456
970,4067.6526530615665,1.0389917376913325
971,4026.7079209369213,1.0285333131384218
972,3959.5578242082506,1.0113813088654535
973,3867.3154405977057,0.9878200359125685
974,3836.382167019541,0.9799188166078011
975,4008.3168758966985,1.0238357281983905
976,3777.917504914962,0.9649853141545242
977,3973.1923014831864,1.0148639339676082
978,3834.306299186819,0.9793885821677699
979,3853.8439279039985,0.9843790365016599
980,3915.1268972731305,1.000032413096585
981,3871.148337624566,0.9887990645273477
982,4032.022568869785,1.0298908221889618
983,3654.9723373365205,0.9335816953605416
984,3971.5509082021326,1.014444676424555
985,3998.8968070386513,1.0214295803419289
986,3990.3329852088536,1.019242141815799
987,4060.9829211593797,1.0372881024672744
988,4055.85717006298,1.0359788429279642
989,3977.896157930451,1.0160654298672926
990,3834.85667912103,0.9795291645264445
991,3941.4053965384205,1.006744673445318
992,4081.6852952745194,1.0425760652042195
993,3849.448624163554,0.9832563535539091
994,4029.2292859362674,1.029177339958178
995,3874.876624432345,0.989751372779654
996,3934.766766154221,1.0050489824148712
997,3988.18261319017,1.018692876932355
998,3921.589132888187,1.0016830479918741
999,3760.6717736887776,0.960580274250007
1000,3988.0962490618917,1.0186708171294743
