y,pressure,home,season,division,history_matches,pressure_z
1,1.0241935483870968,0,24/25,57,124,-0.7664351070677109
0,1.304,1,24/25,57,125,0.27509888974272684
0,0.863013698630137,0,24/25,57,73,-1.366400876816712
0,1.064516129032258,1,24/25,57,124,-0.6163408603518882
1,1.253968253968254,0,24/25,57,126,0.08886385437642216
0,1.4444444444444444,1,24/25,56,108,0.7978804864816421
0,1.2301587301587302,0,24/25,56,126,0.00023677536326997207
0,1.3108108108108107,1,24/25,56,74,0.30045102499340764
0,1.416,0,24/25,56,125,0.6920006694205958
0,1.2338709677419355,0,24/25,56,124,0.014054975854567733
0,1.4606741573033708,1,24/25,56,89,0.8582929523258136
0,1.1171875,0,24/25,56,128,-0.4202802505793445
0,1.2568807339449541,0,24/25,56,109,0.09970508728322991
0,1.119047619047619,1,24/25,57,126,-0.4133562600314419
0,1.0,0,24/25,57,125,-0.8564916550972045
0,1.2519685039370079,1,24/25,57,127,0.08142011020733853
0,1.1023622047244095,0,24/25,57,127,-0.4754650004422337
0,1.3513513513513513,1,24/25,57,37,0.45135659196174854
0,1.0,0,24/25,57,128,-0.8564916550972045
0,0.8783783783783784,1,24/25,57,74,-1.3092083560022265
0,1.056,0,24/25,57,125,-0.6480407652582696
0,1.016,1,24/25,57,125,-0.7969342580003659
0,1.3095238095238095,0,24/25,57,126,0.2956603720737781
0,1.220472440944882,1,24/25,56,127,-0.03581886045572914
0,1.4555555555555555,0,24/25,56,90,0.8392397900211132
0,1.4047619047619047,1,24/25,56,126,0.6501686881263876
0,1.4403669724770642,0,24/25,56,109,0.7827027604121116
0,1.2727272727272727,1,24/25,56,110,0.15869124996254227
0,1.1162790697674418,1,24/25,56,129,-0.42366173433529697
0,1.232,1,24/25,56,125,0.007090602806953444
0,1.32,0,24/25,56,75,0.3346562868395654
0,1.007936507936508,1,24/25,57,126,-0.8269492954261537
0,1.0,0,24/25,57,126,-0.8564916550972045
0,1.2421875,1,24/25,57,128,0.04501191423970613
0,1.3157894736842106,0,24/25,57,38,0.3189832876035554
0,1.125,1,24/25,57,128,-0.3911994902781538
0,1.0555555555555556,0,24/25,57,126,-0.6496951373998485
0,1.3228346456692914,1,24/25,57,127,0.3452077941992416
0,0.9922480620155039,0,24/25,57,129,-0.8853469831479983
0,0.8933333333333333,1,24/25,57,75,-1.2535409690761277
0,1.1181102362204725,0,24/25,57,127,-0.4168455151106999
0,1.234375,1,24/25,56,128,0.015931153938515467
0,1.3937007874015748,0,24/25,56,127,0.6089954781911439
0,1.4615384615384615,1,24/25,56,91,0.8615101842346745
0,1.2301587301587302,0,24/25,56,126,0.00023677536326997207
0,1.4363636363636363,0,24/25,56,110,0.7678009929983902
0,1.123076923076923,1,24/25,56,130,-0.39835783127537
0,1.2612612612612613,0,24/25,56,111,0.1160108875876581
0,1.3026315789473684,0,24/25,56,76,0.27000516499102317
0,1.109375,1,24/25,57,128,-0.44936101088053515
0,1.1472868217054264,0,24/25,57,129,-0.3082404221321214
0,1.2820512820512822,1,24/25,57,39,0.19339835782783327
0,1.0078740157480315,0,24/25,57,127,-0.8271819124314376
1,1.0153846153846153,1,24/25,57,130,-0.7992249271194753
0,1.2403100775193798,0,24/25,57,129,0.03802351447740443
0,1.0,1,24/25,57,127,-0.8564916550972045
0,0.9078947368421053,0,24/25,57,76,-1.199338513384926
0,1.047244094488189,1,24/25,57,127,-0.680633199102603
0,1.3125,0,24/25,57,128,0.30673875695042213
0,1.220472440944882,1,24/25,56,127,-0.03581886045572914
0,1.255813953488372,0,24/25,56,129,0.09573417057899221
0,1.2857142857142858,1,24/25,56,77,0.2070332930606259
0,0.6,0,24/25,56,5,-2.3454265825181664
0,1.2678571428571428,1,24/25,56,112,0.14056298380076093
0,1.4565217391304348,0,24/25,56,92,0.8428362511984588
0,1.4234234234234233,1,24/25,56,111,0.7196331554610207
0,0.6,0,24/25,56,5,-2.3454265825181664
0,1.3828125,1,24/25,56,128,0.5684655996611381
0,1.1297709923664123,0,24/25,56,131,-0.37344024734612863
0,1.0078125,1,24/25,57,128,-0.8274108947960138
0,1.275,0,24/25,57,40,0.1671511075047066
0,1.0,1,24/25,57,128,-0.8564916550972045
0,1.1162790697674418,0,24/25,57,129,-0.42366173433529697
0,1.2384615384615385,1,24/25,57,130,0.031142628557599965
1,0.9090909090909091,0,24/25,57,77,-1.1948859567837868
0,1.146153846153846,1,24/25,57,130,-0.3124577393087763
0,1.015267175572519,0,24/25,57,131,-0.7996620777147249
0,1.0390625,1,24/25,57,128,-0.7110878535912512
0,1.0077519379844961,0,24/25,57,129,-0.8276363270464105
0,1.128787878787879,1,24/25,56,132,-0.3770997277078792
0,1.234375,0,24/25,56,128,0.015931153938515467
0,0.8333333333333334,1,24/25,56,6,-1.476881208189272
0,1.4731182795698925,0,24/25,56,93,0.9046141730351163
0,0.6666666666666666,1,24/25,56,6,-2.0972707612813397
0,1.37984496124031,0,24/25,56,129,0.5574194193916936
0,1.2461538461538462,1,24/25,56,130,0.05977599254646452
0,1.294871794871795,0,24/25,56,78,0.2411206311426075
0,1.4285714285714286,1,24/25,56,112,0.7387957671395406
0,1.2654867256637168,0,24/25,56,113,0.13173949142113303
0,1.2682926829268293,1,24/25,57,41,0.14218421085587987
0,1.1526717557251909,0,24/25,57,131,-0.2881958812724097
0,1.0075757575757576,1,24/25,57,132,-0.828292129956656
0,1.0310077519379846,0,24/25,57,129,-0.741070342894029
0,0.9102564102564102,1,24/25,57,78,-1.1905475683006255
0,1.0077519379844961,0,24/25,57,129,-0.8276363270464105
0,1.1153846153846154,1,24/25,57,130,-0.4269911952642345
0,1.2290076335877862,0,24/25,57,131,-0.0040479943600127055
0,1.0,1,24/25,57,130,-0.8564916550972045
0,1.310077519379845,0,24/25,57,129,0.29772146693454943
0,1.2325581395348837,1,24/25,56,129,0.009168186426610544
0,1.424778761061947,0,24/25,56,113,0.7246781793321357
0,1.2784810126582278,1,24/25,56,79,0.1801086108287815
0,1.1203007518796992,0,24/25,56,133,-0.4086916769254866
0,1.2543859649122806,1,24/25,56,114,0.09041871541174032
0,1.3692307692307693,0,24/25,56,130,0.517909816368299
0,0.8571428571428571,1,24/25,56,7,-1.3882541291761197
0,1.2366412213740459,0,24/25,56,131,0.024366794331227487
0,1.4680851063829787,1,24/25,56,94,0.8858790046507299
0,0.8571428571428571,0,24/25,56,7,-1.3882541291761197
0,1.323076923076923,1,24/25,57,130,0.3461096324351109
0,1.1068702290076335,0,24/25,57,131,-0.45868461341984834
0,1.2348484848484849,1,24/25,57,132,0.017693624259799798
0,1.0076923076923077,0,24/25,57,130,-0.8278582911083399
0,1.0150375939849625,1,24/25,57,133,-0.8005166578257393
0,1.015267175572519,0,24/25,57,131,-0.7996620777147249
1,1.1515151515151516,1,24/25,57,132,-0.2925011522862337
0,0.8987341772151899,0,24/25,57,79,-1.2334372063430177
0,1.0307692307692307,1,24/25,57,130,-0.7419581991417462
0,1.2380952380952381,0,24/25,57,42,0.0297791350343207
0,1.1119402985074627,1,24/25,56,134,-0.4398121045129801
0,1.2272727272727273,0,24/25,56,132,-0.0105059008807487
0,1.25,1,24/25,56,8,0.0740926745408968
0,0.75,0,24/25,56,8,-1.7870759847353057
0,1.3587786259541985,1,24/25,56,131,0.47900341339106317
0,1.2384615384615385,0,24/25,56,130,0.031142628557599965
0,1.2875,1,24/25,56,80,0.21368032398661232
0,1.2695652173913043,0,24/25,56,115,0.1469210133821395
0,1.4298245614035088,1,24/25,56,114,0.743460350245496
0,1.4736842105263157,0,24/25,56,95,0.9067207589539344
0,1.3206106870229009,1,24/25,57,131,0.33692946993486467
0,1.2325581395348837,0,24/25,57,43,0.009168186426610544
0,1.2045454545454546,1,24/25,57,44,-0.0951044763023942
0,1.0151515151515151,0,24/25,57,132,-0.8000926048161074
0,1.1136363636363635,1,24/25,57,132,-0.433498777988977
0,1.007462686567164,0,24/25,57,134,-0.8287130183915898
0,1.2406015037593985,1,24/25,57,133,0.03910830124623128
0,1.0305343511450382,0,24/25,57,131,-0.7428325003322453
0,1.0,1,24/25,57,131,-0.8564916550972045
0,1.1654135338345866,0,24/25,57,133,-0.24076668511109198
0,0.8875,1,24/25,57,80,-1.2752546034343502
0,1.3181818181818181,0,24/25,57,132,0.32788840080583326
0,1.293103448275862,1,24/25,56,116,0.2345382486164316
0,1.2290076335877862,0,24/25,56,131,-0.0040479943600127055
0,0.6666666666666666,1,24/25,56,9,-2.0972707612813397
0,1.356060606060606,0,24/25,56,132,0.46888602650857575
0,1.4791666666666667,1,24/25,56,96,0.9271283100424899
0,1.2839506172839505,0,24/25,56,81,0.2004683242448362
0,1.2222222222222223,1,24/25,56,9,-0.02930558430778076
1,1.1111111111111112,0,24/25,56,135,-0.4428986197024926
0,1.2330827067669172,1,24/25,56,133,0.01112080261049871
0,1.4173913043478261,0,24/25,56,115,0.6971795735159734
0,1.2348484848484849,1,24/25,56,132,0.017693624259799798
0,1.4845360824742269,0,24/25,56,97,0.9471150868817961
0,1.2238805970149254,1,24/25,56,134,-0.02313255392875565
0,1.2820512820512822,0,24/25,56,117,0.19339835782783327
0,1.1176470588235294,1,24/25,56,136,-0.41856961762045086
0,0.7,0,24/25,56,10,-1.9731928506629262
0,1.4137931034482758,1,24/25,56,116,0.6837858560279284
0,1.2,0,24/25,56,10,-0.11202419138672362
0,1.3458646616541354,1,24/25,56,133,0.43093328214648485
0,1.2682926829268293,0,24/25,56,82,0.14218421085587987
0,1.1313868613138687,1,24/25,56,137,-0.3674254380611218
0,1.489795918367347,0,24/25,56,98,0.9666939703162187
0,1.0,1,24/25,57,135,-0.8564916550972045
0,1.1777777777777778,0,24/25,57,45,-0.19474279846566567
0,1.0300751879699248,1,24/25,57,133,-0.744541660554275
0,1.105263157894737,0,24/25,57,133,-0.4646666741969509
0,1.3082706766917294,1,24/25,57,133,0.2909957889678228
0,0.9924242424242424,0,24/25,57,132,-0.884691180237753
0,1.1567164179104477,1,24/25,57,134,-0.2731402842792906
0,1.2537313432835822,0,24/25,57,134,0.08798199289370452
0,1.0303030303030303,1,24/25,57,132,-0.7436935545350105
0,0.9012345679012346,0,24/25,57,81,-1.2241299087813926
0,0.7272727272727273,1,24/25,56,11,-1.8716745601569513
0,1.2796610169491525,0,24/25,56,118,0.1845009848369424
0,1.2530120481927711,1,24/25,56,83,0.08530453393412707
0,1.2255639097744362,0,24/25,56,133,-0.01686669602523304
0,1.1818181818181819,1,24/25,56,11,-0.1797030517240397
0,1.2296296296296296,0,24/25,56,135,-0.0017327152814670187
0,1.4017094017094016,1,24/25,56,117,0.6388062420990605
0,1.3432835820895523,0,24/25,56,134,0.4213256333610842
0,0.9849624060150376,1,24/25,57,133,-0.9124666523686692
0,1.173913043478261,0,24/25,57,46,-0.20912864317504667
0,1.1555555555555554,1,24/25,57,135,-0.2774614055446085
0,1.0970149253731343,0,24/25,57,134,-0.49536937792421015
0,1.3134328358208955,1,24/25,57,134,0.31021108653862406
0,1.037593984962406,0,24/25,57,133,-0.7165541619185424
0,0.9146341463414634,1,24/25,57,82,-1.1742521579004583
0,1.0298507462686568,0,24/25,57,134,-0.7453771082747443
0,1.2518518518518518,1,24/25,57,135,0.08098589179747502
0,1.0,0,24/25,57,136,-0.8564916550972045
0,1.505050505050505,1,24/25,56,99,1.0234766876060302
0,0.75,0,24/25,56,12,-1.7870759847353057
0,1.3333333333333333,1,24/25,56,135,0.3842874510869303
0,1.2205882352941178,0,24/25,56,136,-0.0353878348282912
0,1.2164179104477613,1,24/25,56,134,-0.05091119063437028
0,1.1666666666666667,0,24/25,56,12,-0.23610210200513668
0,1.2773109243697478,1,24/25,56,119,0.17575314752657137
0,1.1231884057971016,0,24/25,56,138,-0.39794285498567594
0,1.25,1,24/25,56,84,0.0740926745408968
0,1.4322033898305084,0,24/25,56,118,0.7523151520737501
0,1.1037037037037036,1,24/25,57,135,-0.4704714887288072
0,0.927710843373494,0,24/25,57,83,-1.1255762805347278
0,1.1914893617021276,1,24/25,57,47,-0.1437036579275952
0,1.2573529411764706,0,24/25,57,136,0.10146280188319379
0,1.0222222222222221,1,24/25,57,135,-0.7737730480182624
0,0.9776119402985075,0,24/25,57,134,-0.9398275652140492
0,1.0298507462686568,1,24/25,57,134,-0.7453771082747443
0,1.1544117647058822,0,24/25,57,136,-0.28171898090896585
0,1.0072992700729928,1,24/25,57,137,-0.8293213097063106
0,1.3111111111111111,0,24/25,57,135,0.3015688440079882
0,0.8461538461538461,1,24/25,56,13,-1.4291589348744975
0,1.4285714285714286,0,24/25,56,119,0.7387957671395406
0,1.1151079136690647,1,24/25,56,139,-0.42802117238613646
0,1.2470588235294118,0,24/25,56,85,0.06314462360397799
0,1.218978102189781,1,24/25,56,137,-0.04138129337040061
0,1.2148148148148148,0,24/25,56,135,-0.05687845333409532
0,1.3308823529411764,1,24/25,56,136,0.3751640753061646
0,1.2833333333333334,0,24/25,56,120,0.19817058515931069
0,1.1538461538461537,1,24/25,56,13,-0.2838243753199118
0,1.5,0,24/25,56,100,1.004677004178998
0,1.2058823529411764,1,24/25,56,136,-0.09012808951288602
0,1.3211678832116789,0,24/25,56,137,0.3390035421021083
0,0.9404761904761905,1,24/25,57,84,-1.0780593526300857
0,1.1532846715328466,0,24/25,57,137,-0.2859144018884419
0,0.9411764705882353,1,24/25,57,85,-1.0754526738355812
0,1.2481751824817517,0,24/25,57,137,0.06730008819317312
0,1.4166666666666667,1,24/25,56,120,0.6944822276329645
0,1.1142857142857143,0,24/25,56,140,-0.4310816758340723
0,1.495049504950495,1,24/25,56,101,0.9862495917109169
0,1.2173913043478262,0,24/25,56,138,-0.04728789019450743
0,1.2463768115942029,1,24/25,57,138,0.06060594512585179
0,1.3161764705882353,0,24/25,57,136,0.3204238206215706
0,1.0444444444444445,1,24/25,57,135,-0.6910544409393196
0,1.0072463768115942,0,24/25,57,138,-0.8295181962671144
0,1.1521739130434783,1,24/25,57,138,-0.2900490196653167
0,1.0294117647058822,0,24/25,57,136,-0.7470111457280165
0,1.2302158273381294,1,24/25,56,139,0.0004493103249315772
0,1.1134751773049645,0,24/25,56,141,-0.43409876788558427
0,1.2116788321167884,1,24/25,56,137,-0.06855163876129364
0,0.8571428571428571,0,24/25,56,14,-1.3882541291761197
0,1.2892561983471074,1,24/25,56,121,0.22021748663282978
0,1.421487603305785,0,24/25,56,121,0.7124273799951313
0,1.318840579710145,1,24/25,56,138,0.33034053342675107
0,1.4803921568627452,0,24/25,56,102,0.9316899979328728
0,1.2142857142857142,1,24/25,56,14,-0.058847943978832314
0,1.244186046511628,0,24/25,56,86,0.05245117850280138
0,1.2291666666666667,1,24/25,57,48,-0.003456019595611369
0,1.1029411764705883,0,24/25,57,136,-0.47330987230504484
0,1.014388489208633,1,24/25,57,139,-0.8029328447583213
0,1.158273381294964,0,24/25,57,139,-0.26734474136948605
0,1.2244897959183674,1,24/25,57,49,-0.020864910116052213
0,1.0588235294117647,0,24/25,57,136,-0.6375306363588277
0,0.9777777777777777,1,24/25,57,135,-0.9392102621761469
0,0.9534883720930233,0,24/25,57,86,-1.0296236234019673
0,1.0291970802919708,1,24/25,57,137,-0.7478102735336307
1,1.2374100719424461,0,24/25,57,139,0.027228715494374
0,1.1094890510948905,1,24/25,57,137,-0.44893647423380256
0,1.3284671532846715,0,24/25,57,137,0.36617388749300134
0,1.0,1,24/25,56,15,-0.8564916550972045
0,1.2666666666666666,0,24/25,56,15,0.13613162985010333
0,1.4180327868852458,1,24/25,56,122,0.6995673879042105
0,1.2173913043478262,0,24/25,56,138,-0.04728789019450743
0,1.4757281553398058,1,24/25,56,103,0.9143290110102504
0,1.278688524590164,0,24/25,56,122,0.18088104023707266
0,1.2413793103448276,1,24/25,56,87,0.04200355972578999
0,1.2357142857142858,0,24/25,56,140,0.020916427133005483
0,1.1056338028169015,1,24/25,56,142,-0.4632870087712459
0,1.316546762589928,0,24/25,56,139,0.3218021723582332
0,1.0289855072463767,1,24/25,57,138,-0.7485978197768453
0,1.0656934306569343,0,24/25,57,137,-0.6119585465791632
0,1.0073529411764706,1,24/25,57,136,-0.8291215277549074
0,1.0142857142857142,0,24/25,57,140,-0.8033154076893132
0,1.2682926829268293,1,24/25,56,123,0.14218421085587987
0,1.3125,0,24/25,56,16,0.30673875695042213
0,1.25,1,24/25,57,140,0.0740926745408968
0,1.1014492753623188,0,24/25,57,138,-0.47886323147594595
0,1.318840579710145,1,24/25,57,138,0.33034053342675107
0,1.0503597122302157,0,24/25,57,139,-0.6690358189111124
0,1.0724637681159421,1,24/25,57,138,-0.5867570667963051
0,1.0072992700729928,0,24/25,57,137,-0.8293213097063106
0,1.0141843971631206,1,24/25,57,141,-0.8036925441957519
0,0.9540229885057471,0,24/25,57,87,-1.027633600777775
0,1.15,1,24/25,57,140,-0.29814105731434404
0,1.26,0,24/25,57,50,0.11131604772642088
0,1.4615384615384615,1,24/25,56,104,0.8615101842346745
0,1.4146341463414633,0,24/25,56,123,0.6869165013757437
0,1.223021582733813,1,24/25,56,139,-0.02633009484451002
0,1.1048951048951048,0,24/25,56,143,-0.46603669161268685
0,1.3428571428571427,1,24/25,56,140,0.41973828269219116
0,1.3529411764705883,0,24/25,56,17,0.45727445733305644
0,1.282258064516129,1,24/25,56,124,0.19416807191355492
0,1.25,0,24/25,56,88,0.0740926745408968
0,1.2340425531914894,1,24/25,56,141,0.01469367477676269
0,0.9375,0,24/25,56,16,-1.0891377375067297
0,1.2549019607843137,1,24/25,57,51,0.09233942610242812
0,1.316546762589928,0,24/25,57,139,0.3218021723582332
0,1.042857142857143,1,24/25,57,140,-0.6969629128735297
0,1.0211267605633803,0,24/25,57,142,-0.7778507258320129
0,1.1007194244604317,1,24/25,57,139,-0.4815799827250196
0,1.079136690647482,0,24/25,57,139,-0.5619181982333452
0,1.0,1,24/25,57,138,-0.8564916550972045
0,1.24822695035461,0,24/25,57,141,0.06749278567821532
0,1.2359550561797752,1,24/25,56,89,0.021812656021902008
0,1.3333333333333333,0,24/25,56,141,0.3842874510869303
0,1.1111111111111112,1,24/25,56,144,-0.4428986197024926
0,1.28,0,24/25,56,125,0.18576279409746904
0,0.9411764705882353,1,24/25,56,17,-1.0754526738355812
0,1.4666666666666666,0,24/25,56,105,0.8805990935605842
0,1.4444444444444444,1,24/25,56,18,0.7978804864816421
0,1.2214285714285715,0,24/25,56,140,-0.03225982027488583
0,1.403225806451613,1,24/25,56,124,0.6444508120610237
0,1.2253521126760563,0,24/25,56,142,-0.01765507626849376
0,1.3071428571428572,1,24/25,57,140,0.2867976641724629
0,0.9431818181818182,0,24/25,57,88,-1.0679880936513182
0,1.0785714285714285,1,24/25,57,140,-0.5640222943538015
0,1.2535211267605635,0,24/25,57,142,0.08719949608509579
0,1.1702127659574468,1,24/25,57,141,-0.22290232427977374
0,1.0071942446043165,0,24/25,57,139,-0.8297122499277628
0,1.2377622377622377,1,24/25,56,143,0.02853959546770281
0,1.323943661971831,0,24/25,56,142,0.3493359269690676
0,1.2333333333333334,1,24/25,56,90,0.012053719231690263
0,1.490566037735849,0,24/25,56,106,0.9695606143813335
0,0.9444444444444444,1,24/25,56,18,-1.0632881727945604
0,1.1172413793103448,0,24/25,56,145,-0.42007969361175
0,1.2127659574468086,1,24/25,56,141,-0.06450499157541584
0,1.2698412698412698,0,24/25,56,126,0.14794857371852363
0,1.5263157894736843,1,24/25,56,19,1.1026332494040616
0,1.4,0,24/25,56,125,0.6324432723237572
0,1.3049645390070923,1,24/25,57,141,0.27868922928402584
0,1.1619718309859155,0,24/25,57,142,-0.2535778640640684
0,1.0,1,24/25,57,140,-0.8564916550972045
0,1.049645390070922,0,24/25,57,141,-0.6716947669421207
0,1.1818181818181819,1,24/25,57,143,-0.1797030517240397
0,1.0851063829787233,0,24/25,57,141,-0.5396969896884896
0,1.3098591549295775,1,24/25,57,142,0.29690864079227325
0,1.013986013986014,0,24/25,57,143,-0.8044309932992688
0,1.4126984126984128,1,24/25,56,126,0.6797110477974392
0,1.2307692307692308,0,24/25,56,91,0.0025092645687354127
0,1.2598425196850394,1,24/25,56,127,0.11072985287310544
0,1.2361111111111112,0,24/25,56,144,0.022393545116558018
0,1.0138888888888888,1,24/25,57,144,-0.8047925256728657
0,1.0928571428571427,0,24/25,57,140,-0.5108460469459101
0,1.0774647887323943,1,24/25,57,142,-0.5681415811248355
0,1.3006993006993006,0,24/25,57,143,0.26281257355841353
0,1.013793103448276,1,24/25,57,145,-0.8051490713930333
0,1.2447552447552448,0,24/25,57,143,0.05456992636667104
0,1.0851063829787233,1,24/25,57,141,-0.5396969896884896
0,1.1944444444444444,0,24/25,57,144,-0.13270384315645914
0,1.3216783216783217,1,24/25,56,143,0.34090356625531737
0,1.0,0,24/25,56,19,-0.8564916550972045
0,1.2282608695652173,1,24/25,56,92,-0.00682770194937324
0,1.05,0,24/25,56,20,-0.670374789169584
0,0.9325842696629213,1,24/25,57,89,-1.107435743988378
0,1.2307692307692308,0,24/25,57,52,0.0025092645687354127
0,1.2264150943396226,1,24/25,57,53,-0.01369829995326389
0,1.0273972602739727,0,24/25,57,146,-0.7545098107533026
0,1.25,1,24/25,57,144,0.0740926745408968
0,0.9333333333333333,0,24/25,57,90,-1.1046474763340315
0,1.2,1,24/25,57,145,-0.11202419138672362
0,1.3055555555555556,0,24/25,57,144,0.2808891922382527
0,1.0,1,24/25,57,141,-0.8564916550972045
0,1.0774647887323943,0,24/25,57,142,-0.5681415811248355
0,1.06993006993007,1,24/25,57,143,-0.5961883461075255
0,1.0492957746478873,0,24/25,57,142,-0.6729961534784242
0,1.2473118279569892,1,24/25,56,93,0.06408639142650861
0,1.1095890410958904,0,24/25,56,146,-0.44856427772159846
0,1.4015748031496063,1,24/25,56,127,0.6383052208569108
