fold,site,mean,sd,q05,q50,q95,p_positive,prior_mean,prior_sd,prior_p_positive,contraction,p_below_0p02,prior_p_below_0p02
20,midweek.w,0.032579133732983476,0.04502059176392431,-0.04026349948314483,0.03238370983046869,0.10654800793562982,0.7675,0.05,0.05,0.841344746068543,0.09958816472151377,NaN,NaN
20,rest_diff.w,-0.00020841462016209377,0.009480997909421697,-0.015544344950753217,-0.0001719567946255242,0.01550592593950432,0.49,0.02,0.02,0.841344746068543,0.5259501045289152,NaN,NaN
20,ha.γ_base,0.14396479928466446,0.03375621341246119,0.08930556792855864,0.14416386651879273,0.19847036392397574,1.0,0.15,0.05,0.9986501019683699,0.3248757317507762,NaN,NaN
20,ha.σ_γ,0.038329990125227587,0.027576474362417714,0.003287945617932028,0.03335655898704445,0.08902058954697518,1.0,0.03989422804014327,0.030140513749454357,1.0,0.08506953160621089,0.30625,0.31084348322064836
21,turf_asym.w,0.05366661121120772,0.042051172098952816,-0.016283604453042548,0.054312065188682423,0.12284073597679929,0.897,0.05,0.05,0.841344746068543,0.15897655802094368,NaN,NaN
21,turf_gen.w,-0.030237253464017812,0.03919322105371873,-0.09600774330541403,-0.029912930069658533,0.03369465066103252,0.22125,0.0,0.05,0.5,0.2161355789256254,NaN,NaN
21,turf_pace.w,0.019957053023542757,0.03558483121375564,-0.039323939713377436,0.020318915819718467,0.07858095873731916,0.71475,0.0,0.05,0.5,0.2883033757248872,NaN,NaN
21,midweek.w,0.03221998507022866,0.04590784547532892,-0.04136326402341279,0.032162677048088534,0.10791408683828163,0.75,0.05,0.05,0.841344746068543,0.08184309049342164,NaN,NaN
21,rest_diff.w,0.0015505975718703533,0.009509259232008497,-0.014246756526837222,0.0016391072090987705,0.016753676109535435,0.56875,0.02,0.02,0.841344746068543,0.5245370383995751,NaN,NaN
21,ha.γ_base,0.15334214694038928,0.034265770681750705,0.09646305213541753,0.15356937957659972,0.20879412995875823,1.0,0.15,0.05,0.9986501019683699,0.314684586364986,NaN,NaN
21,ha.σ_γ,0.036999244459450416,0.026718843250601965,0.0028286740211372298,0.03233694417720899,0.08744764338331491,1.0,0.03989422804014327,0.030140513749454357,1.0,0.11352396071597604,0.325,0.31084348322064836
22,turf_asym.w,0.05868514770868834,0.04380689620964335,-0.01271024447080725,0.05833879942642062,0.1300702775403343,0.90975,0.05,0.05,0.841344746068543,0.12386207580713304,NaN,NaN
22,turf_gen.w,-0.03311598801931108,0.0404883653117128,-0.09983852562838241,-0.03290299362760518,0.03248886141089302,0.2005,0.0,0.05,0.5,0.19023269376574403,NaN,NaN
22,turf_pace.w,0.012244104219138977,0.037918771484816476,-0.05219520622785874,0.012256162645029205,0.0741855275951958,0.6295,0.0,0.05,0.5,0.24162457030367057,NaN,NaN
22,midweek.w,0.038578428511851046,0.04800898128134527,-0.039258745827776526,0.038542889534147695,0.1183963414162777,0.79225,0.05,0.05,0.841344746068543,0.0398203743730946,NaN,NaN
22,rest_diff.w,0.002577881793483432,0.01095385409000562,-0.01533683504382221,0.0024939948573155825,0.020665853978804837,0.595,0.02,0.02,0.841344746068543,0.45230729549971904,NaN,NaN
22,ha.γ_base,0.1455042639071105,0.03673968937289392,0.08574365101513186,0.14546661941104336,0.20507223178780257,1.0,0.15,0.05,0.9986501019683699,0.2652062125421216,NaN,NaN
22,ha.σ_γ,0.033162529301744244,0.024728566717176412,0.0024289026867843704,0.02865313533778826,0.0806885107838349,1.0,0.03989422804014327,0.030140513749454357,1.0,0.17955722577475708,0.35975,0.31084348322064836
23,turf_asym.w,0.07139053994254624,0.044131183101159425,1.0268031614466257e-5,0.0713822816615239,0.14518871069867542,0.95,0.05,0.05,0.841344746068543,0.11737633797681157,NaN,NaN
23,turf_gen.w,-0.02437557658031769,0.04067935358283118,-0.09092906282423968,-0.02457174081516838,0.04084205241515868,0.28025,0.0,0.05,0.5,0.18641292834337642,NaN,NaN
23,turf_pace.w,0.01809227942973017,0.03625799361098877,-0.04034564690335217,0.01792938767835224,0.07795937167147128,0.6825,0.0,0.05,0.5,0.2748401277802247,NaN,NaN
23,midweek.w,0.037954969316713515,0.045604239976948624,-0.03546680159760215,0.03748606673406581,0.1136569553976708,0.79275,0.05,0.05,0.841344746068543,0.08791520046102752,NaN,NaN
23,rest_diff.w,0.00018808970020126135,0.01150038393558106,-0.018939834153521903,0.00032439487520762413,0.018864501882114235,0.51325,0.02,0.02,0.841344746068543,0.424980803220947,NaN,NaN
23,ha.γ_base,0.14582723228081315,0.03665449384636628,0.08560616525495914,0.1458694196227458,0.20784151035862508,1.0,0.15,0.05,0.9986501019683699,0.2669101230726745,NaN,NaN
23,ha.σ_γ,0.03644878947942993,0.026139535000916977,0.0034628555128799186,0.03149130306773429,0.08639749384998241,1.0,0.03989422804014327,0.030140513749454357,1.0,0.13274421205278264,0.32475,0.31084348322064836
24,turf_asym.w,0.07177024685151608,0.04418967815879239,0.00019587879407077883,0.07211596954510648,0.14433819522489705,0.9505,0.05,0.05,0.841344746068543,0.11620643682415221,NaN,NaN
24,turf_gen.w,-0.02104249146646142,0.03996551360310185,-0.08666609310270407,-0.021681268707740918,0.04442302065163382,0.29725,0.0,0.05,0.5,0.20068972793796314,NaN,NaN
24,turf_pace.w,0.017391744866846758,0.036347804215239234,-0.043222287104422004,0.017323683387664275,0.07794207336773924,0.68275,0.0,0.05,0.5,0.27304391569521536,NaN,NaN
24,midweek.w,0.03933683614137294,0.047962123372745885,-0.03960986098549797,0.03945381705607974,0.11727146638590305,0.7965,0.05,0.05,0.841344746068543,0.0407575325450823,NaN,NaN
24,rest_diff.w,-0.00016231433792714527,0.011133345052719037,-0.01893761715142127,-9.684809561114397e-5,0.017751209727195433,0.496,0.02,0.02,0.841344746068543,0.44333274736404815,NaN,NaN
24,ha.γ_base,0.14455515797049182,0.036277791429456134,0.08435166415231016,0.14507487974127042,0.20353006599788345,1.0,0.15,0.05,0.9986501019683699,0.2744441714108774,NaN,NaN
24,ha.σ_γ,0.03942672875525599,0.027918042584865743,0.0032444959530653454,0.03447926697438533,0.09034377256898864,1.0,0.03989422804014327,0.030140513749454357,1.0,0.07373700339228118,0.29875,0.31084348322064836
25,turf_asym.w,0.0666031411202364,0.041853005140095344,-0.001698529095925731,0.06698088804996494,0.13459746094005057,0.94625,0.05,0.05,0.841344746068543,0.1629398971980932,NaN,NaN
25,turf_gen.w,-0.033100041799964765,0.0400838264712461,-0.09838087852925875,-0.03291743747581274,0.032258067662751785,0.21,0.0,0.05,0.5,0.19832347057507804,NaN,NaN
25,turf_pace.w,0.018449114513668128,0.03816624937112714,-0.044011883874863864,0.01828272469533816,0.08102909898906742,0.6915,0.0,0.05,0.5,0.23667501257745716,NaN,NaN
25,midweek.w,0.04018786034759193,0.046998242548965126,-0.03747108277481542,0.040226185385476225,0.11729522942598804,0.8075,0.05,0.05,0.841344746068543,0.06003514902069751,NaN,NaN
25,rest_diff.w,0.0008779325481921942,0.011506033216186748,-0.017973311656967177,0.0009603362744808908,0.019697887989673285,0.5295,0.02,0.02,0.841344746068543,0.4246983391906626,NaN,NaN
25,ha.γ_base,0.13488745854769935,0.035705435163065354,0.07576991046367625,0.1353409007956876,0.19356952218276435,1.0,0.15,0.05,0.9986501019683699,0.28589129673869296,NaN,NaN
25,ha.σ_γ,0.04033328486007568,0.028202275159738232,0.00402509611185136,0.03582723412396342,0.09385665727219693,1.0,0.03989422804014327,0.030140513749454357,1.0,0.06430675355529447,0.284,0.31084348322064836
26,turf_asym.w,0.059556622168264524,0.04218077004717282,-0.010365927199293712,0.05994419834142993,0.13097337291294142,0.92,0.05,0.05,0.841344746068543,0.15638459905654367,NaN,NaN
